iso,country,region,year,population,life_expectancy,gdp_cap
KEN,Kenya,Eastern Africa,1980,16417203,62.11,2277.8702218033122
KEN,Kenya,Eastern Africa,1981,17063870,62.39,2233.331378989643
KEN,Kenya,Eastern Africa,1982,17736326,62.6,2270.514008876472
KEN,Kenya,Eastern Africa,1983,18431760,62.87,2192.5683793625785
KEN,Kenya,Eastern Africa,1984,19146403,62.96,2142.0570361963028
KEN,Kenya,Eastern Africa,1985,19877078,63.06,2146.5709676241145
KEN,Kenya,Eastern Africa,1986,20622560,63.09,2213.9272540363563
KEN,Kenya,Eastern Africa,1987,21382111,62.85,2258.6880777113165
KEN,Kenya,Eastern Africa,1988,22153685,62.87,2308.6430193441856
KEN,Kenya,Eastern Africa,1989,22935088,62.34,2329.8285273202355
KEN,Kenya,Eastern Africa,1990,23724574,61.88,2348.0946235325446
KEN,Kenya,Eastern Africa,1991,24521714,61.27,2304.441263526685
KEN,Kenya,Eastern Africa,1992,25326080,60.49,2213.4117887568864
KEN,Kenya,Eastern Africa,1993,26136217,59.65,2152.3785820266185
KEN,Kenya,Eastern Africa,1994,26950508,58.87,2142.300790174345
KEN,Kenya,Eastern Africa,1995,27768297,58.09,2170.8239896382556
KEN,Kenya,Eastern Africa,1996,28589456,57.35,2195.907898492367
KEN,Kenya,Eastern Africa,1997,29415660,56.61,2144.366160439711
KEN,Kenya,Eastern Africa,1998,30250488,56,2153.7947721041724
KEN,Kenya,Eastern Africa,1999,31098763,55.84,2143.345492713006
KEN,Kenya,Eastern Africa,2000,31964557,55.65,2097.795689488204
KEN,Kenya,Eastern Africa,2001,32848569,55.7,2118.50144641004
KEN,Kenya,Eastern Africa,2002,33751746,55.8,2073.0869131925797
KEN,Kenya,Eastern Africa,2003,34678781,55.99,2076.8363850217224
KEN,Kenya,Eastern Africa,2004,35635267,56.35,2124.254266454633
KEN,Kenya,Eastern Africa,2005,36624897,56.9,2188.938064781452
KEN,Kenya,Eastern Africa,2006,37649039,57.59,2267.2189563722995
KEN,Kenya,Eastern Africa,2007,38705934,58.41,2356.3904472890385
KEN,Kenya,Eastern Africa,2008,39791984,59.29,2297.4011997491757
KEN,Kenya,Eastern Africa,2009,40901798,60.24,2308.9767783558073
KEN,Kenya,Eastern Africa,2010,42030684,61.21,2435.839492880963
KEN,Kenya,Eastern Africa,2011,43178270,62.15,2515.918307982233
KEN,Kenya,Eastern Africa,2012,44343469,62.91,2561.617360157366
KEN,Kenya,Eastern Africa,2013,45519986,63.48,2642.092200994965
KEN,Kenya,Eastern Africa,2014,46700063,64.1,2713.293984207259
KEN,Kenya,Eastern Africa,2015,47878339,64.65,2797.862306793893
KEN,Kenya,Eastern Africa,2016,49051531,65.27,2891.4897681786933
KEN,Kenya,Eastern Africa,2017,50221146,65.86,2961.461691853866
KEN,Kenya,Eastern Africa,2018,51392570,66.29,3076.8455440154094
KEN,Kenya,Eastern Africa,2019,52573967,66.65,3161.4506091959925
KEN,Kenya,Eastern Africa,2020,53771300,66.94,3262.8186411710335
KIR,Kiribati,Micronesia Oceania,1981,60101,58.91,2165.7138483552685
KIR,Kiribati,Micronesia Oceania,1982,60887,58.75,2333.0016423867164
KIR,Kiribati,Micronesia Oceania,1983,61736,58.56,2057.1697226901647
KIR,Kiribati,Micronesia Oceania,1984,62745,58.4,2163.8158100247033
KIR,Kiribati,Micronesia Oceania,1985,63989,58.26,2014.2719529919204
KIR,Kiribati,Micronesia Oceania,1986,65504,58.21,1992.841368466048
KIR,Kiribati,Micronesia Oceania,1987,67244,58.14,1882.128531913628
KIR,Kiribati,Micronesia Oceania,1988,69087,58.22,2169.2200848205885
KIR,Kiribati,Micronesia Oceania,1989,70849,58.33,1939.5301415686884
KIR,Kiribati,Micronesia Oceania,1990,72394,58.5,1943.9186672928695
KIR,Kiribati,Micronesia Oceania,1991,73692,58.61,1909.8370379417033
KIR,Kiribati,Micronesia Oceania,1992,74767,58.65,1898.9148822341408
KIR,Kiribati,Micronesia Oceania,1993,75711,58.63,1891.3945397630464
KIR,Kiribati,Micronesia Oceania,1994,76668,58.8,1900.0645249647832
KIR,Kiribati,Micronesia Oceania,1995,77716,58.71,1874.3222373771166
KIR,Kiribati,Micronesia Oceania,1996,78904,58.99,1877.5846851870629
KIR,Kiribati,Micronesia Oceania,1997,80188,59.08,1878.3117299346536
KIR,Kiribati,Micronesia Oceania,1998,81558,59.16,1967.8828441109395
KIR,Kiribati,Micronesia Oceania,1999,82969,59.21,1904.540515132158
KIR,Kiribati,Micronesia Oceania,2000,84405,59.31,1989.4308512528878
KIR,Kiribati,Micronesia Oceania,2001,85844,59.47,1926.9984390289362
KIR,Kiribati,Micronesia Oceania,2002,87308,59.62,1966.6287396343978
KIR,Kiribati,Micronesia Oceania,2003,88840,59.77,1971.5349954975236
KIR,Kiribati,Micronesia Oceania,2004,90498,59.91,1903.751740369953
KIR,Kiribati,Micronesia Oceania,2005,92319,60.1,1958.5017926970613
KIR,Kiribati,Micronesia Oceania,2006,94341,60.25,1915.6645678973086
KIR,Kiribati,Micronesia Oceania,2007,96531,60.45,1910.4218851975013
KIR,Kiribati,Micronesia Oceania,2008,98760,60.62,1828.1561664641556
KIR,Kiribati,Micronesia Oceania,2009,100928,60.78,1803.22900483513
KIR,Kiribati,Micronesia Oceania,2010,102930,60.94,1751.9060526571457
KIR,Kiribati,Micronesia Oceania,2011,104735,61.11,1749.2334654127083
KIR,Kiribati,Micronesia Oceania,2012,106359,61.27,1803.4053441645747
KIR,Kiribati,Micronesia Oceania,2013,107887,61.48,1852.9368135178474
KIR,Kiribati,Micronesia Oceania,2014,109387,61.68,1814.7589932990209
KIR,Kiribati,Micronesia Oceania,2015,110927,61.91,1975.7950093304605
KIR,Kiribati,Micronesia Oceania,2016,112529,62.16,2047.7237600973972
KIR,Kiribati,Micronesia Oceania,2017,114153,62.41,2025.0429423668236
KIR,Kiribati,Micronesia Oceania,2018,115842,62.66,2035.4497246249202
KIR,Kiribati,Micronesia Oceania,2019,117608,62.89,2047.4227943677301
KIR,Kiribati,Micronesia Oceania,2020,119446,63.11,2060.09035045125
PRK,North Korea,Eastern Asia,1950,10549470,39.79,624
PRK,North Korea,Eastern Asia,1951,10248503,29.88,518
PRK,North Korea,Eastern Asia,1952,10049020,27.7,550
PRK,North Korea,Eastern Asia,1953,9957244,35.49,706
PRK,North Korea,Eastern Asia,1954,9972434,47.68,740
PRK,North Korea,Eastern Asia,1955,10086997,52.25,770
PRK,North Korea,Eastern Asia,1956,10285935,53.98,757
PRK,North Korea,Eastern Asia,1957,10547385,55.16,795
PRK,North Korea,Eastern Asia,1958,10843977,55.89,813
PRK,North Korea,Eastern Asia,1959,11145152,56.76,819
PRK,North Korea,Eastern Asia,1960,11424189,57.37,808
PRK,North Korea,Eastern Asia,1961,11665592,57.86,822
PRK,North Korea,Eastern Asia,1962,11871726,58.38,820
PRK,North Korea,Eastern Asia,1963,12065468,59.04,867
PRK,North Korea,Eastern Asia,1964,12282417,59.93,916
PRK,North Korea,Eastern Asia,1965,12547524,61.04,947
PRK,North Korea,Eastern Asia,1966,12864947,62.34,1034
PRK,North Korea,Eastern Asia,1967,13222703,63.71,1084
PRK,North Korea,Eastern Asia,1968,13609976,65.05,1194
PRK,North Korea,Eastern Asia,1969,14010339,66.32,1344
PRK,North Korea,Eastern Asia,1970,14410391,67.5,1428
PRK,North Korea,Eastern Asia,1971,14809518,68.17,1526
PRK,North Korea,Eastern Asia,1972,15207765,68.73,1637
PRK,North Korea,Eastern Asia,1973,15593353,69.24,1761
PRK,North Korea,Eastern Asia,1974,15952077,69.65,1900
PRK,North Korea,Eastern Asia,1975,16274737,69.98,2057
PRK,North Korea,Eastern Asia,1976,16554744,70.25,2104
PRK,North Korea,Eastern Asia,1977,16796568,70.48,2155
PRK,North Korea,Eastern Asia,1978,17015984,70.66,2208
PRK,North Korea,Eastern Asia,1979,17235668,70.83,2262
PRK,North Korea,Eastern Asia,1980,17472144,70.97,2315
PRK,North Korea,Eastern Asia,1981,17731229,71.07,2362
PRK,North Korea,Eastern Asia,1982,18008568,71.17,2412
PRK,North Korea,Eastern Asia,1983,18298212,71.26,2462
PRK,North Korea,Eastern Asia,1984,18590142,71.34,2513
PRK,North Korea,Eastern Asia,1985,18877226,71.41,2564
PRK,North Korea,Eastern Asia,1986,19156791,71.47,2559
PRK,North Korea,Eastern Asia,1987,19431992,71.46,2553
PRK,North Korea,Eastern Asia,1988,19708316,71.61,2547
PRK,North Korea,Eastern Asia,1989,19993757,71.69,2539
PRK,North Korea,Eastern Asia,1990,20293057,71.77,2389
PRK,North Korea,Eastern Asia,1991,20609151,71.79,2244
PRK,North Korea,Eastern Asia,1992,20937407,71.81,2048
PRK,North Korea,Eastern Asia,1993,21265832,71.78,1922
PRK,North Korea,Eastern Asia,1994,21577979,71.7,1857
PRK,North Korea,Eastern Asia,1995,21862300,62.89,1755
PRK,North Korea,Eastern Asia,1996,22113428,62.78,1680
PRK,North Korea,Eastern Asia,1997,22335263,62.6,1562
PRK,North Korea,Eastern Asia,1998,22536754,62.44,1545
PRK,North Korea,Eastern Asia,1999,22731470,62.27,1631
PRK,North Korea,Eastern Asia,2000,22929078,62.13,1624
PRK,North Korea,Eastern Asia,2001,23132982,61.98,1671
PRK,North Korea,Eastern Asia,2002,23339453,61.88,1678
PRK,North Korea,Eastern Asia,2003,23542434,70.21,1696
PRK,North Korea,Eastern Asia,2004,23732740,70.23,1720
PRK,North Korea,Eastern Asia,2005,23904167,70.29,1774
PRK,North Korea,Eastern Asia,2006,24054866,70.37,1745
PRK,North Korea,Eastern Asia,2007,24188330,70.42,1714
PRK,North Korea,Eastern Asia,2008,24310143,70.6,1757
PRK,North Korea,Eastern Asia,2009,24428340,70.72,1731
PRK,North Korea,Eastern Asia,2010,24548840,70.86,1713
PRK,North Korea,Eastern Asia,2011,24673392,70.98,1718
PRK,North Korea,Eastern Asia,2012,24800638,71.12,1731
PRK,North Korea,Eastern Asia,2013,24929500,71.28,1740
PRK,North Korea,Eastern Asia,2014,25057793,71.44,1749
PRK,North Korea,Eastern Asia,2015,25183832,71.6,1720
PRK,North Korea,Eastern Asia,2016,25307665,71.75,1718.7616990741737
PRK,North Korea,Eastern Asia,2017,25429816,72,1717.5233981244694
PRK,North Korea,Eastern Asia,2018,25549606,72.18,1716.285989341675
PRK,North Korea,Eastern Asia,2019,25666158,72.36,1715.0485805471938
PRK,North Korea,Eastern Asia,2020,25778815,72.54,1713.8111717703082
KOR,South Korea,Eastern Asia,1950,19211387,43.55,1178
KOR,South Korea,Eastern Asia,1951,19452640,41.03,1085
KOR,South Korea,Eastern Asia,1952,19817775,40.53,1152
KOR,South Korea,Eastern Asia,1953,20293200,45.6,1478
KOR,South Korea,Eastern Asia,1954,20864104,48.65,1550
KOR,South Korea,Eastern Asia,1955,21514564,50.2,1612
KOR,South Korea,Eastern Asia,1956,22227339,50.89,1584
KOR,South Korea,Eastern Asia,1957,22984010,51.58,1663
KOR,South Korea,Eastern Asia,1958,23765501,52.29,1702
KOR,South Korea,Eastern Asia,1959,24552846,53.02,1714
KOR,South Korea,Eastern Asia,1960,25329521,53.75,1691
KOR,South Korea,Eastern Asia,1961,26084025,54.5,1717.2271490692099
KOR,South Korea,Eastern Asia,1962,26812084,55.27,1713.458423410877
KOR,South Korea,Eastern Asia,1963,27517540,56.05,1808.387518978804
KOR,South Korea,Eastern Asia,1964,28209737,56.84,1908.095910607036
KOR,South Korea,Eastern Asia,1965,28895557,57.66,1970.7847070399093
KOR,South Korea,Eastern Asia,1966,29572554,58.52,2150.609251503945
KOR,South Korea,Eastern Asia,1967,30236691,59.41,2251.626654087248
KOR,South Korea,Eastern Asia,1968,30891968,60.33,2478.3817125538912
KOR,South Korea,Eastern Asia,1969,31543831,61.26,2786.889896791547
KOR,South Korea,Eastern Asia,1970,32195679,62.15,2958.173638891107
KOR,South Korea,Eastern Asia,1971,32850725,62.58,3180.5081927415604
KOR,South Korea,Eastern Asia,1972,33506522,62.93,3346.0649840052033
KOR,South Korea,Eastern Asia,1973,34154091,63.45,3842.7900189174993
KOR,South Korea,Eastern Asia,1974,34780886,63.89,4097.9692121701555
KOR,South Korea,Eastern Asia,1975,35378657,64.45,4292.559776929916
KOR,South Korea,Eastern Asia,1976,35942033,65.11,4714.897457247341
KOR,South Korea,Eastern Asia,1977,36475425,65.75,5113.7443909152535
KOR,South Korea,Eastern Asia,1978,36992188,66.55,5499.972048152437
KOR,South Korea,Eastern Asia,1979,37511303,67.22,5805.956673912394
KOR,South Korea,Eastern Asia,1980,38045605,67.67,5556.962492776761
KOR,South Korea,Eastern Asia,1981,38602287,68.27,5804.5006504407365
KOR,South Korea,Eastern Asia,1982,39175221,68.66,6142.403127732196
KOR,South Korea,Eastern Asia,1983,39747794,69.01,6741.204304319379
KOR,South Korea,Eastern Asia,1984,40296230,69.53,7228.542223428842
KOR,South Korea,Eastern Asia,1985,40804406,69.98,7618.368467366
KOR,South Korea,Eastern Asia,1986,41265123,70.43,8405.403274818786
KOR,South Korea,Eastern Asia,1987,41686566,70.84,9272.411644557145
KOR,South Korea,Eastern Asia,1988,42086668,71.38,10205.535871834758
KOR,South Korea,Eastern Asia,1989,42491200,71.81,10738.905938170727
KOR,South Korea,Eastern Asia,1990,42918416,72.23,11632.605453099666
KOR,South Korea,Eastern Asia,1991,43373148,72.6,12710.606110490296
KOR,South Korea,Eastern Asia,1992,43848223,73.27,13356.025853088733
KOR,South Korea,Eastern Asia,1993,44335037,73.69,14126.254140714938
KOR,South Korea,Eastern Asia,1994,44820070,73.91,15272.28761579355
KOR,South Korea,Eastern Asia,1995,45292521,74.36,16566.42163945787
KOR,South Korea,Eastern Asia,1996,45751023,74.86,17655.539636785827
KOR,South Korea,Eastern Asia,1997,46196056,75.27,18526.581576574416
KOR,South Korea,Eastern Asia,1998,46620698,75.58,17386.97691741981
KOR,South Korea,Eastern Asia,1999,47016952,75.91,19216.132938604784
KOR,South Korea,Eastern Asia,2000,47379237,76.26,20756.771579077984
KOR,South Korea,Eastern Asia,2001,47706226,76.79,21530.31346474567
KOR,South Korea,Eastern Asia,2002,47999551,77.23,22997.090118613818
KOR,South Korea,Eastern Asia,2003,48260901,77.63,23549.290967443812
KOR,South Korea,Eastern Asia,2004,48493434,78.16,24605.599182767714
KOR,South Korea,Eastern Asia,2005,48701069,78.7,25516.893684612958
KOR,South Korea,Eastern Asia,2006,48880449,79.24,26696.972443931518
KOR,South Korea,Eastern Asia,2007,49034813,79.66,28013.770542981372
KOR,South Korea,Eastern Asia,2008,49182458,80.06,28588.445091540565
KOR,South Korea,Eastern Asia,2009,49347450,80.39,28642.817410018146
KOR,South Korea,Eastern Asia,2010,49545638,80.62,30352.016054369913
KOR,South Korea,Eastern Asia,2011,49786153,80.89,31228.56268890669
KOR,South Korea,Eastern Asia,2012,50060639,81.19,31776.861657718753
KOR,South Korea,Eastern Asia,2013,50345720,81.64,32548.74495786335
KOR,South Korea,Eastern Asia,2014,50607904,82.03,33425.60877447128
KOR,South Korea,Eastern Asia,2015,50823087,82.3,34177.57760365875
KOR,South Korea,Eastern Asia,2016,50983446,82.52,35020.38681339822
KOR,South Korea,Eastern Asia,2017,51096408,82.6,35938.33836617243
KOR,South Korea,Eastern Asia,2018,51171700,82.82,36776.577678677866
KOR,South Korea,Eastern Asia,2019,51225321,83,37343.25061623333
KOR,South Korea,Eastern Asia,2020,51269183,83.16,38016.794611297
KWT,Kuwait,Western Asia,1950,153103,53.21,4650.894874692201
KWT,Kuwait,Western Asia,1951,158010,53.8,6032.692880197455
KWT,Kuwait,Western Asia,1952,162804,54.94,7824.053628903467
KWT,Kuwait,Western Asia,1953,167991,56.05,10147.682048443072
KWT,Kuwait,Western Asia,1954,174148,57.11,11321.42637871236
KWT,Kuwait,Western Asia,1955,181893,58.13,12631.569202773058
KWT,Kuwait,Western Asia,1956,191888,59.12,14091.779251438338
KWT,Kuwait,Western Asia,1957,204890,60.06,15719.369300600321
KWT,Kuwait,Western Asia,1958,221615,60.97,17534.304365679218
KWT,Kuwait,Western Asia,1959,242796,61.83,19557.038604425114
KWT,Kuwait,Western Asia,1960,269026,62.65,21811.90668188205
KWT,Kuwait,Western Asia,1961,300581,63.44,24338.722291162783
KWT,Kuwait,Western Asia,1962,337346,64.18,27156.775032162823
KWT,Kuwait,Western Asia,1963,378756,64.89,30299.712379473858
KWT,Kuwait,Western Asia,1964,423900,65.56,33803.200323189434
KWT,Kuwait,Western Asia,1965,472032,66.2,37710.84048539082
KWT,Kuwait,Western Asia,1966,523169,66.81,42067.33763468401
KWT,Kuwait,Western Asia,1967,577164,67.39,46924.46142517551
KWT,Kuwait,Western Asia,1968,632911,67.93,52340.06843774243
KWT,Kuwait,Western Asia,1969,688972,68.46,58378.28145120556
KWT,Kuwait,Western Asia,1970,744444,68.96,65109.669209504005
KWT,Kuwait,Western Asia,1971,798639,69.73,77168.81403112045
KWT,Kuwait,Western Asia,1972,851918,69.66,76225.33290058433
KWT,Kuwait,Western Asia,1973,905639,69.32,73083.83406191651
KWT,Kuwait,Western Asia,1974,961773,69.33,142690.6349003351
KWT,Kuwait,Western Asia,1975,1021725,69.43,118213.8050845384
KWT,Kuwait,Western Asia,1976,1085866,69.6,118302.81084406363
KWT,Kuwait,Western Asia,1977,1153573,69.37,106969.38988689923
KWT,Kuwait,Western Asia,1978,1224063,70,107821.2477625743
KWT,Kuwait,Western Asia,1979,1296077,70.58,115280.9593874438
KWT,Kuwait,Western Asia,1980,1368680,71.27,86601.68921880936
KWT,Kuwait,Western Asia,1981,1439334,71.75,67184.76131113418
KWT,Kuwait,Western Asia,1982,1507636,71.91,56736.987534126274
KWT,Kuwait,Western Asia,1983,1576975,72.41,58599.6898898207
KWT,Kuwait,Western Asia,1984,1652150,72.8,59008.37458886905
KWT,Kuwait,Western Asia,1985,1735278,73.23,53416.64664278577
KWT,Kuwait,Western Asia,1986,1832302,73.65,55473.93388207839
KWT,Kuwait,Western Asia,1987,1938916,74.06,51012.384862469546
KWT,Kuwait,Western Asia,1988,2034850,74.33,50633.707644298105
KWT,Kuwait,Western Asia,1989,2092786,75.02,52238.02146994485
KWT,Kuwait,Western Asia,1990,2095350,74.95,40148.02139642542
KWT,Kuwait,Western Asia,1991,2031297,77.52,24296.189610874233
KWT,Kuwait,Western Asia,1992,1912425,78.81,46694.302880374395
KWT,Kuwait,Western Asia,1993,1772607,79.26,67238.25416462871
KWT,Kuwait,Western Asia,1994,1659304,79.04,77330.6157280402
KWT,Kuwait,Western Asia,1995,1605907,79.01,81256.88473865547
KWT,Kuwait,Western Asia,1996,1626858,79.23,80695.42639861623
KWT,Kuwait,Western Asia,1997,1710257,78.71,78658.93839346952
KWT,Kuwait,Western Asia,1998,1831121,78.84,76157.71977930459
KWT,Kuwait,Western Asia,1999,1951642,78.58,70176.2925782495
KWT,Kuwait,Western Asia,2000,2045123,78.56,70112.16440282566
KWT,Kuwait,Western Asia,2001,2103273,79.29,68670.59102646209
KWT,Kuwait,Western Asia,2002,2136991,79.42,69614.70591125559
KWT,Kuwait,Western Asia,2003,2161626,79.52,80741.53438198837
KWT,Kuwait,Western Asia,2004,2200498,79.33,87851.47725651193
KWT,Kuwait,Western Asia,2005,2270196,79.19,93734.19739969588
KWT,Kuwait,Western Asia,2006,2373661,79.19,96389.92257108324
KWT,Kuwait,Western Asia,2007,2504026,79.48,96846.83785232261
KWT,Kuwait,Western Asia,2008,2656010,79.6,93568.92481579512
KWT,Kuwait,Western Asia,2009,2821041,80.15,81861.27036083488
KWT,Kuwait,Western Asia,2010,2991884,81.24,75359.8735779863
KWT,Kuwait,Western Asia,2011,3168054,81.97,78021.7130137302
KWT,Kuwait,Western Asia,2012,3348852,82.19,78700.40240655604
KWT,Kuwait,Western Asia,2013,3526382,82.54,75597.31191912845
KWT,Kuwait,Western Asia,2014,3690939,82.84,72588.57434381873
KWT,Kuwait,Western Asia,2015,3835588,82.94,70265.10667986238
KWT,Kuwait,Western Asia,2016,3956862,83.07,70104.54243792177
KWT,Kuwait,Western Asia,2017,4056102,83.12,66008.69504760976
KWT,Kuwait,Western Asia,2018,4137314,83.22,65515.45277926693
KWT,Kuwait,Western Asia,2019,4207077,83.32,64111.49593886682
KWT,Kuwait,Western Asia,2020,4270563,83.43,64288.010737694305
KGZ,Kyrgyz Republic,Central Asia,1950,1740005,51.48,2474.381577639145
KGZ,Kyrgyz Republic,Central Asia,1951,1765557,51.7,2549.8626246561284
KGZ,Kyrgyz Republic,Central Asia,1952,1795141,52.15,2627.4823972044537
KGZ,Kyrgyz Republic,Central Asia,1953,1828202,52.6,2707.2754028274776
KGZ,Kyrgyz Republic,Central Asia,1954,1864497,53.04,2789.27614793695
KGZ,Kyrgyz Republic,Central Asia,1955,1904069,53.49,2872.381112239105
KGZ,Kyrgyz Republic,Central Asia,1956,1947222,53.93,2958.889354680668
KGZ,Kyrgyz Republic,Central Asia,1957,1994559,54.37,3046.547825358889
KGZ,Kyrgyz Republic,Central Asia,1958,2046913,54.82,3137.701592593334
KGZ,Kyrgyz Republic,Central Asia,1959,2105187,55.26,3230.051597316533
KGZ,Kyrgyz Republic,Central Asia,1960,2170091,55.7,3325.9889170546303
KGZ,Kyrgyz Republic,Central Asia,1961,2241761,56.15,3394.272221704276
KGZ,Kyrgyz Republic,Central Asia,1962,2319450,56.6,3464.532083468064
KGZ,Kyrgyz Republic,Central Asia,1963,2401462,57.05,3534.3448007921843
KGZ,Kyrgyz Republic,Central Asia,1964,2485425,57.49,3606.0770021223734
KGZ,Kyrgyz Republic,Central Asia,1965,2569448,57.93,3678.4991196552724
KGZ,Kyrgyz Republic,Central Asia,1966,2653050,58.36,3751.578390531652
KGZ,Kyrgyz Republic,Central Asia,1967,2736074,58.77,3825.2808871397483
KGZ,Kyrgyz Republic,Central Asia,1968,2817324,59.16,3900.7721245408766
KGZ,Kyrgyz Republic,Central Asia,1969,2895538,59.53,3975.6143901409687
KGZ,Kyrgyz Republic,Central Asia,1970,2969857,59.87,4052.17084627307
KGZ,Kyrgyz Republic,Central Asia,1971,3039759,60.41,4129.201715662327
KGZ,Kyrgyz Republic,Central Asia,1972,3105533,60.91,4206.666661729243
KGZ,Kyrgyz Republic,Central Asia,1973,3168293,61.38,4285.721647903145
KGZ,Kyrgyz Republic,Central Asia,1974,3229683,61.8,4235.445379933572
KGZ,Kyrgyz Republic,Central Asia,1975,3291074,62.18,4185.375342213514
KGZ,Kyrgyz Republic,Central Asia,1976,3352615,62.6,4135.510857345684
